idSensor;modelo;valor;dtColeta
3280;MQ-2;7;2024-05-02 01:10:18.793318
3281;MQ-7;1235;2024-05-02 01:10:18.793318
3282;MQ-135;11024;2024-05-02 01:10:18.794289
3283;DHT-11;35.2;2024-05-02 01:10:18.794289
3284;MPU-6050;281.64161624305456;2024-05-02 01:10:18.795291
3285;VL53L0X;-0.5519853525004079;2024-05-02 01:10:18.795291
3286;F01R064905;71.4;2024-05-02 01:10:18.796289
3280;MQ-2;6;2024-05-02 01:10:18.921518
3281;MQ-7;1229;2024-05-02 01:10:18.924519
3282;MQ-135;11022;2024-05-02 01:10:18.926521
3283;DHT-11;35.8;2024-05-02 01:10:18.927519
3284;MPU-6050;216.4093343643014;2024-05-02 01:10:18.927519
3285;VL53L0X;-0.5770003981888946;2024-05-02 01:10:18.928520
3286;F01R064905;70.4;2024-05-02 01:10:18.928520
3280;MQ-2;7;2024-05-02 01:10:19.030646
3281;MQ-7;1232;2024-05-02 01:10:19.031519
3282;MQ-135;11027;2024-05-02 01:10:19.031519
3283;DHT-11;35.5;2024-05-02 01:10:19.032520
3284;MPU-6050;281.6913204200655;2024-05-02 01:10:19.032520
3285;VL53L0X;-0.5770094727105808;2024-05-02 01:10:19.032520
3286;F01R064905;71.4;2024-05-02 01:10:19.033534
3280;MQ-2;10;2024-05-02 01:10:19.134322
3281;MQ-7;1239;2024-05-02 01:10:19.135120
3282;MQ-135;11035;2024-05-02 01:10:19.135120
3283;DHT-11;34.7;2024-05-02 01:10:19.136118
3284;MPU-6050;177.73575892318348;2024-05-02 01:10:19.136118
3285;VL53L0X;-0.6253603438208222;2024-05-02 01:10:19.136118
3286;F01R064905;73.4;2024-05-02 01:10:19.137117
3280;MQ-2;7;2024-05-02 01:10:19.238422
3281;MQ-7;1231;2024-05-02 01:10:19.238422
3282;MQ-135;11032;2024-05-02 01:10:19.239419
3283;DHT-11;35.1;2024-05-02 01:10:19.239419
3284;MPU-6050;206.83568357515102;2024-05-02 01:10:19.240420
3285;VL53L0X;-0.6253625408651639;2024-05-02 01:10:19.240420
3286;F01R064905;72.4;2024-05-02 01:10:19.240420
3280;MQ-2;10;2024-05-02 01:10:19.341589
3281;MQ-7;1235;2024-05-02 01:10:19.342599
3282;MQ-135;11038;2024-05-02 01:10:19.342599
3283;DHT-11;34.9;2024-05-02 01:10:19.342599
3284;MPU-6050;168.24089871371942;2024-05-02 01:10:19.343585
3285;VL53L0X;-0.6364757341554641;2024-05-02 01:10:19.343585
3286;F01R064905;75.4;2024-05-02 01:10:19.344586
3280;MQ-2;9;2024-05-02 01:10:19.446499
3281;MQ-7;1232;2024-05-02 01:10:19.446499
3282;MQ-135;11030;2024-05-02 01:10:19.447481
3283;DHT-11;35.8;2024-05-02 01:10:19.447481
3284;MPU-6050;193.97164741270822;2024-05-02 01:10:19.448491
3285;VL53L0X;-0.636574738628896;2024-05-02 01:10:19.448491
3286;F01R064905;73.4;2024-05-02 01:10:19.449481
3280;MQ-2;11;2024-05-02 01:10:19.550532
3281;MQ-7;1238;2024-05-02 01:10:19.551353
3282;MQ-135;11033;2024-05-02 01:10:19.551353
3283;DHT-11;35.6;2024-05-02 01:10:19.551353
3284;MPU-6050;134.09325113517085;2024-05-02 01:10:19.552343
3285;VL53L0X;-0.6853069683483595;2024-05-02 01:10:19.552343
3286;F01R064905;75.4;2024-05-02 01:10:19.553343
3280;MQ-2;9;2024-05-02 01:10:19.654048
3281;MQ-7;1231;2024-05-02 01:10:19.655040
3282;MQ-135;11032;2024-05-02 01:10:19.656054
3283;DHT-11;36.4;2024-05-02 01:10:19.656054
3284;MPU-6050;139.86421987055874;2024-05-02 01:10:19.657041
3285;VL53L0X;-0.6853570822206432;2024-05-02 01:10:19.657041
3286;F01R064905;74.4;2024-05-02 01:10:19.658039
3280;MQ-2;11;2024-05-02 01:10:19.759469
3281;MQ-7;1236;2024-05-02 01:10:19.759469
3282;MQ-135;11036;2024-05-02 01:10:19.760454
3283;DHT-11;36.2;2024-05-02 01:10:19.760454
3284;MPU-6050;268.1678578800972;2024-05-02 01:10:19.761454
3285;VL53L0X;-0.6854173405319418;2024-05-02 01:10:19.761454
3286;F01R064905;75.4;2024-05-02 01:10:19.761454
3280;MQ-2;8;2024-05-02 01:10:19.863546
3281;MQ-7;1233;2024-05-02 01:10:19.868527
3282;MQ-135;11033;2024-05-02 01:10:19.869529
3283;DHT-11;36.3;2024-05-02 01:10:19.870527
3284;MPU-6050;208.77499850317326;2024-05-02 01:10:19.870527
3285;VL53L0X;-0.7350205482193947;2024-05-02 01:10:19.871526
3286;F01R064905;74.4;2024-05-02 01:10:19.871526
3280;MQ-2;5;2024-05-02 01:10:19.973757
3281;MQ-7;1228;2024-05-02 01:10:19.974754
3282;MQ-135;11030;2024-05-02 01:10:19.975755
3283;DHT-11;36.4;2024-05-02 01:10:19.975755
3284;MPU-6050;213.71476317746513;2024-05-02 01:10:19.976755
3285;VL53L0X;-0.7350924858922577;2024-05-02 01:10:19.976755
3286;F01R064905;73.4;2024-05-02 01:10:19.976755
3280;MQ-2;4;2024-05-02 01:10:20.079754
3281;MQ-7;1224;2024-05-02 01:10:20.081754
3282;MQ-135;11022;2024-05-02 01:10:20.082755
3283;DHT-11;37.3;2024-05-02 01:10:20.083755
3284;MPU-6050;154.42150109359773;2024-05-02 01:10:20.084754
3285;VL53L0X;-0.7432174114561215;2024-05-02 01:10:20.085756
3286;F01R064905;71.4;2024-05-02 01:10:20.085756
3280;MQ-2;3;2024-05-02 01:10:20.187761
3281;MQ-7;1223;2024-05-02 01:10:20.188756
3282;MQ-135;11019;2024-05-02 01:10:20.189754
3283;DHT-11;37.5;2024-05-02 01:10:20.189754
3284;MPU-6050;212.36525139485508;2024-05-02 01:10:20.190755
3285;VL53L0X;-0.7432412950929609;2024-05-02 01:10:20.190755
3286;F01R064905;70;2024-05-02 01:10:20.190755
3280;MQ-2;4;2024-05-02 01:10:20.291897
3281;MQ-7;1224;2024-05-02 01:10:20.291897
3282;MQ-135;11026;2024-05-02 01:10:20.293211
3283;DHT-11;37.0;2024-05-02 01:10:20.293211
3284;MPU-6050;192.44999350480634;2024-05-02 01:10:20.293211
3285;VL53L0X;-0.7490139389290624;2024-05-02 01:10:20.294200
3286;F01R064905;71;2024-05-02 01:10:20.294200
3280;MQ-2;1;2024-05-02 01:10:20.396530
3281;MQ-7;1219;2024-05-02 01:10:20.396530
3282;MQ-135;11025;2024-05-02 01:10:20.397503
3283;DHT-11;37.7;2024-05-02 01:10:20.397503
3284;MPU-6050;88.66228059327146;2024-05-02 01:10:20.398502
3285;VL53L0X;-0.7841830147304443;2024-05-02 01:10:20.398502
3286;F01R064905;70;2024-05-02 01:10:20.399499
3280;MQ-2;0;2024-05-02 01:10:20.500633
3281;MQ-7;1218;2024-05-02 01:10:20.501441
3282;MQ-135;11017;2024-05-02 01:10:20.502439
3283;DHT-11;37.9;2024-05-02 01:10:20.502439
3284;MPU-6050;239.43892749509217;2024-05-02 01:10:20.503439
3285;VL53L0X;-0.7842640345123841;2024-05-02 01:10:20.503439
3286;F01R064905;70;2024-05-02 01:10:20.503439
3280;MQ-2;3;2024-05-02 01:10:20.605220
3281;MQ-7;1220;2024-05-02 01:10:20.605220
3282;MQ-135;11021;2024-05-02 01:10:20.606214
3283;DHT-11;37.3;2024-05-02 01:10:20.606214
3284;MPU-6050;269.9388819714566;2024-05-02 01:10:20.606214
3285;VL53L0X;-0.7843162101010974;2024-05-02 01:10:20.607213
3286;F01R064905;73;2024-05-02 01:10:20.607213
3280;MQ-2;5;2024-05-02 01:10:20.708351
3281;MQ-7;1223;2024-05-02 01:10:20.708351
3282;MQ-135;11026;2024-05-02 01:10:20.709345
3283;DHT-11;37.0;2024-05-02 01:10:20.709345
3284;MPU-6050;148.19581640518737;2024-05-02 01:10:20.710344
3285;VL53L0X;-0.8136127841525551;2024-05-02 01:10:20.710344
3286;F01R064905;76;2024-05-02 01:10:20.710344
3280;MQ-2;4;2024-05-02 01:10:20.812186
3281;MQ-7;1217;2024-05-02 01:10:20.813105
3282;MQ-135;11023;2024-05-02 01:10:20.814094
3283;DHT-11;37.2;2024-05-02 01:10:20.814094
3284;MPU-6050;125.686116973992;2024-05-02 01:10:20.815095
3285;VL53L0X;-0.8192654265174111;2024-05-02 01:10:20.815095
3286;F01R064905;75;2024-05-02 01:10:20.815095
3280;MQ-2;6;2024-05-02 01:10:20.917768
3281;MQ-7;1223;2024-05-02 01:10:20.917768
3282;MQ-135;11029;2024-05-02 01:10:20.918769
3283;DHT-11;36.4;2024-05-02 01:10:20.919768
3284;MPU-6050;173.79873417260552;2024-05-02 01:10:20.920768
3285;VL53L0X;-0.8193562334495404;2024-05-02 01:10:20.920768
3286;F01R064905;76;2024-05-02 01:10:20.920768
3280;MQ-2;8;2024-05-02 01:10:21.022840
3281;MQ-7;1224;2024-05-02 01:10:21.022840
3282;MQ-135;11036;2024-05-02 01:10:21.023932
3283;DHT-11;35.9;2024-05-02 01:10:21.023932
3284;MPU-6050;255.77529200452494;2024-05-02 01:10:21.024913
3285;VL53L0X;-0.8194047456984427;2024-05-02 01:10:21.024913
3286;F01R064905;79;2024-05-02 01:10:21.025912
3280;MQ-2;11;2024-05-02 01:10:21.127201
3281;MQ-7;1230;2024-05-02 01:10:21.128026
3282;MQ-135;11038;2024-05-02 01:10:21.128026
3283;DHT-11;35.3;2024-05-02 01:10:21.129016
3284;MPU-6050;189.07141507906476;2024-05-02 01:10:21.129016
3285;VL53L0X;-0.8415468367988556;2024-05-02 01:10:21.129016
3286;F01R064905;81;2024-05-02 01:10:21.130016
3280;MQ-2;8;2024-05-02 01:10:21.230668
3281;MQ-7;1227;2024-05-02 01:10:21.231669
3282;MQ-135;11030;2024-05-02 01:10:21.232671
3283;DHT-11;36.2;2024-05-02 01:10:21.232671
3284;MPU-6050;122.79250791477467;2024-05-02 01:10:21.233668
3285;VL53L0X;-0.864891469971246;2024-05-02 01:10:21.233668
3286;F01R064905;80;2024-05-02 01:10:21.234669
3280;MQ-2;11;2024-05-02 01:10:21.336099
3281;MQ-7;1230;2024-05-02 01:10:21.336897
3282;MQ-135;11031;2024-05-02 01:10:21.336897
3283;DHT-11;35.8;2024-05-02 01:10:21.337897
3284;MPU-6050;142.90556322271013;2024-05-02 01:10:21.337897
3285;VL53L0X;-0.8649672376333286;2024-05-02 01:10:21.337897
3286;F01R064905;81;2024-05-02 01:10:21.338894
3280;MQ-2;14;2024-05-02 01:10:21.439339
3281;MQ-7;1231;2024-05-02 01:10:21.440141
3282;MQ-135;11032;2024-05-02 01:10:21.440141
3283;DHT-11;35.8;2024-05-02 01:10:21.440141
3284;MPU-6050;228.35498680782078;2024-05-02 01:10:21.441140
3285;VL53L0X;-0.8649677165415185;2024-05-02 01:10:21.442143
3286;F01R064905;84;2024-05-02 01:10:21.442143
3280;MQ-2;13;2024-05-02 01:10:21.543826
3281;MQ-7;1226;2024-05-02 01:10:21.544812
3282;MQ-135;11025;2024-05-02 01:10:21.545829
3283;DHT-11;35.9;2024-05-02 01:10:21.546811
3284;MPU-6050;208.77020860266438;2024-05-02 01:10:21.546811
3285;VL53L0X;-0.8880415910513842;2024-05-02 01:10:21.547814
3286;F01R064905;83;2024-05-02 01:10:21.547814
3280;MQ-2;10;2024-05-02 01:10:21.652813
3281;MQ-7;1219;2024-05-02 01:10:21.660812
3282;MQ-135;11020;2024-05-02 01:10:21.668815
3283;DHT-11;36.3;2024-05-02 01:10:21.669812
3284;MPU-6050;188.44097219023257;2024-05-02 01:10:21.670812
3285;VL53L0X;-0.8888466496231326;2024-05-02 01:10:21.670812
3286;F01R064905;80;2024-05-02 01:10:21.671813
3280;MQ-2;13;2024-05-02 01:10:21.772853
3281;MQ-7;1221;2024-05-02 01:10:21.772853
3282;MQ-135;11025;2024-05-02 01:10:21.773811
3283;DHT-11;35.4;2024-05-02 01:10:21.773811
3284;MPU-6050;276.8627818974591;2024-05-02 01:10:21.774812
3285;VL53L0X;-0.8889092245537585;2024-05-02 01:10:21.774812
3286;F01R064905;83;2024-05-02 01:10:21.774812
3280;MQ-2;16;2024-05-02 01:10:21.876371
3281;MQ-7;1223;2024-05-02 01:10:21.877364
3282;MQ-135;11027;2024-05-02 01:10:21.878381
3283;DHT-11;34.7;2024-05-02 01:10:21.881364
3284;MPU-6050;176.66069172286177;2024-05-02 01:10:21.884365
3285;VL53L0X;-0.9288077004204025;2024-05-02 01:10:21.886366
3286;F01R064905;85;2024-05-02 01:10:21.888363
3280;MQ-2;19;2024-05-02 01:10:21.989934
3281;MQ-7;1230;2024-05-02 01:10:21.989934
3282;MQ-135;11035;2024-05-02 01:10:21.990838
3283;DHT-11;34.2;2024-05-02 01:10:21.990838
3284;MPU-6050;217.70163067832084;2024-05-02 01:10:21.991674
3285;VL53L0X;-0.9288458932458928;2024-05-02 01:10:21.991674
3286;F01R064905;88;2024-05-02 01:10:21.991674
3280;MQ-2;21;2024-05-02 01:10:22.093529
3281;MQ-7;1238;2024-05-02 01:10:22.093529
3282;MQ-135;11037;2024-05-02 01:10:22.094424
3283;DHT-11;33.6;2024-05-02 01:10:22.094424
3284;MPU-6050;179.49094684690925;2024-05-02 01:10:22.095422
3285;VL53L0X;-0.971286141357636;2024-05-02 01:10:22.095422
3286;F01R064905;89;2024-05-02 01:10:22.096424
3280;MQ-2;22;2024-05-02 01:10:22.197587
3281;MQ-7;1244;2024-05-02 01:10:22.197587
3282;MQ-135;11041;2024-05-02 01:10:22.198591
3283;DHT-11;32.9;2024-05-02 01:10:22.198591
3284;MPU-6050;190.07630046904848;2024-05-02 01:10:22.199587
3285;VL53L0X;-0.9713851468303704;2024-05-02 01:10:22.199587
3286;F01R064905;91;2024-05-02 01:10:22.199587
3280;MQ-2;23;2024-05-02 01:10:22.301540
3281;MQ-7;1245;2024-05-02 01:10:22.302551
3282;MQ-135;11042;2024-05-02 01:10:22.302551
3283;DHT-11;32.7;2024-05-02 01:10:22.302551
3284;MPU-6050;210.42100655590448;2024-05-02 01:10:22.303551
3285;VL53L0X;-0.9714397608178905;2024-05-02 01:10:22.303551
3286;F01R064905;94;2024-05-02 01:10:22.304552
3280;MQ-2;22;2024-05-02 01:10:22.406687
3281;MQ-7;1240;2024-05-02 01:10:22.406687
3282;MQ-135;11037;2024-05-02 01:10:22.407681
3283;DHT-11;33.4;2024-05-02 01:10:22.407681
3284;MPU-6050;215.13948963405113;2024-05-02 01:10:22.408680
3285;VL53L0X;-0.9715215353951498;2024-05-02 01:10:22.408680
3286;F01R064905;93;2024-05-02 01:10:22.408680
3280;MQ-2;24;2024-05-02 01:10:22.510421
3281;MQ-7;1245;2024-05-02 01:10:22.511373
3282;MQ-135;11038;2024-05-02 01:10:22.511373
3283;DHT-11;33.0;2024-05-02 01:10:22.512383
3284;MPU-6050;211.46630937338458;2024-05-02 01:10:22.512383
3285;VL53L0X;-0.9922887955605193;2024-05-02 01:10:22.513385
3286;F01R064905;96;2024-05-02 01:10:22.513385
3280;MQ-2;22;2024-05-02 01:10:22.615363
3281;MQ-7;1242;2024-05-02 01:10:22.615363
3282;MQ-135;11035;2024-05-02 01:10:22.618360
3283;DHT-11;33.5;2024-05-02 01:10:22.619359
3284;MPU-6050;128.07810117268292;2024-05-02 01:10:22.619359
3285;VL53L0X;-1.0019211931568919;2024-05-02 01:10:22.619359
3286;F01R064905;95;2024-05-02 01:10:22.620360
3280;MQ-2;19;2024-05-02 01:10:22.720936
3281;MQ-7;1234;2024-05-02 01:10:22.721852
3282;MQ-135;11031;2024-05-02 01:10:22.722840
3283;DHT-11;34.3;2024-05-02 01:10:22.722840
3284;MPU-6050;114.96521212958292;2024-05-02 01:10:22.723841
3285;VL53L0X;-1.0437030391705195;2024-05-02 01:10:22.723841
3286;F01R064905;92;2024-05-02 01:10:22.724840
3280;MQ-2;22;2024-05-02 01:10:22.825525
3281;MQ-7;1241;2024-05-02 01:10:22.825525
3282;MQ-135;11037;2024-05-02 01:10:22.826515
3283;DHT-11;33.9;2024-05-02 01:10:22.826515
3284;MPU-6050;263.4919353604584;2024-05-02 01:10:22.826515
3285;VL53L0X;-1.0437259028803223;2024-05-02 01:10:22.827516
3286;F01R064905;95;2024-05-02 01:10:22.827516
3280;MQ-2;21;2024-05-02 01:10:22.930378
3281;MQ-7;1237;2024-05-02 01:10:22.930378
3282;MQ-135;11034;2024-05-02 01:10:22.931368
3283;DHT-11;34.4;2024-05-02 01:10:22.931368
3284;MPU-6050;244.3010437963784;2024-05-02 01:10:22.932366
3285;VL53L0X;-1.0771423319005284;2024-05-02 01:10:22.933379
3286;F01R064905;94;2024-05-02 01:10:22.933379
3280;MQ-2;18;2024-05-02 01:10:23.034365
3281;MQ-7;1236;2024-05-02 01:10:23.035366
3282;MQ-135;11028;2024-05-02 01:10:23.036366
3283;DHT-11;35.1;2024-05-02 01:10:23.037367
3284;MPU-6050;127.15345060201867;2024-05-02 01:10:23.037367
3285;VL53L0X;-1.110113623938025;2024-05-02 01:10:23.038367
3286;F01R064905;91;2024-05-02 01:10:23.038367
3280;MQ-2;17;2024-05-02 01:10:23.139375
3281;MQ-7;1230;2024-05-02 01:10:23.140376
3282;MQ-135;11023;2024-05-02 01:10:23.141367
3283;DHT-11;35.9;2024-05-02 01:10:23.141367
3284;MPU-6050;214.40848863792684;2024-05-02 01:10:23.142366
3285;VL53L0X;-1.1101673822719609;2024-05-02 01:10:23.142366
3286;F01R064905;90;2024-05-02 01:10:23.142366
3280;MQ-2;19;2024-05-02 01:10:23.243679
3281;MQ-7;1232;2024-05-02 01:10:23.244483
3282;MQ-135;11030;2024-05-02 01:10:23.244483
3283;DHT-11;35.6;2024-05-02 01:10:23.245480
3284;MPU-6050;198.2271424401815;2024-05-02 01:10:23.245480
3285;VL53L0X;-1.1346513777673635;2024-05-02 01:10:23.245480
3286;F01R064905;91;2024-05-02 01:10:23.246481
3280;MQ-2;18;2024-05-02 01:10:23.347460
3281;MQ-7;1227;2024-05-02 01:10:23.348446
3282;MQ-135;11022;2024-05-02 01:10:23.348446
3283;DHT-11;36.4;2024-05-02 01:10:23.349457
3284;MPU-6050;247.29334807066687;2024-05-02 01:10:23.349457
3285;VL53L0X;-1.1347032809282236;2024-05-02 01:10:23.350445
3286;F01R064905;88;2024-05-02 01:10:23.350445
3280;MQ-2;20;2024-05-02 01:10:23.451279
3281;MQ-7;1231;2024-05-02 01:10:23.452094
3282;MQ-135;11024;2024-05-02 01:10:23.452094
3283;DHT-11;35.9;2024-05-02 01:10:23.453080
3284;MPU-6050;264.2442052344762;2024-05-02 01:10:23.453080
3285;VL53L0X;-1.134787972827993;2024-05-02 01:10:23.454080
3286;F01R064905;91;2024-05-02 01:10:23.454080
3280;MQ-2;21;2024-05-02 01:10:23.555056
3281;MQ-7;1238;2024-05-02 01:10:23.556063
3282;MQ-135;11026;2024-05-02 01:10:23.556063
3283;DHT-11;35.8;2024-05-02 01:10:23.556063
3284;MPU-6050;111.8704608017684;2024-05-02 01:10:23.557049
3285;VL53L0X;-1.1435097622551988;2024-05-02 01:10:23.557049
3286;F01R064905;94;2024-05-02 01:10:23.558051
3280;MQ-2;22;2024-05-02 01:10:23.659061
3281;MQ-7;1241;2024-05-02 01:10:23.659061
3282;MQ-135;11031;2024-05-02 01:10:23.660050
3283;DHT-11;35.6;2024-05-02 01:10:23.660050
3284;MPU-6050;191.27467161127214;2024-05-02 01:10:23.661051
3285;VL53L0X;-1.1435706347267691;2024-05-02 01:10:23.661051
3286;F01R064905;96;2024-05-02 01:10:23.661051
3280;MQ-2;25;2024-05-02 01:10:23.763050
3281;MQ-7;1245;2024-05-02 01:10:23.764052
3282;MQ-135;11034;2024-05-02 01:10:23.765060
3283;DHT-11;34.8;2024-05-02 01:10:23.766050
3284;MPU-6050;165.731710906513;2024-05-02 01:10:23.766050
3285;VL53L0X;-1.1883658241896138;2024-05-02 01:10:23.767049
3286;F01R064905;99;2024-05-02 01:10:23.768051
3280;MQ-2;23;2024-05-02 01:10:23.869049
3281;MQ-7;1242;2024-05-02 01:10:23.870050
3282;MQ-135;11029;2024-05-02 01:10:23.871052
3283;DHT-11;35.2;2024-05-02 01:10:23.872052
3284;MPU-6050;201.9752460080195;2024-05-02 01:10:23.872052
3285;VL53L0X;-1.1884492010833496;2024-05-02 01:10:23.873050
3286;F01R064905;98;2024-05-02 01:10:23.873050
3280;MQ-2;21;2024-05-02 01:10:23.975050
3281;MQ-7;1241;2024-05-02 01:10:23.976052
3282;MQ-135;11022;2024-05-02 01:10:23.976052
3283;DHT-11;35.2;2024-05-02 01:10:23.977052
3284;MPU-6050;108.06479537758817;2024-05-02 01:10:23.977052
3285;VL53L0X;-1.1995108374272152;2024-05-02 01:10:23.978053
3286;F01R064905;96;2024-05-02 01:10:23.978053
3280;MQ-2;24;2024-05-02 01:10:24.079364
3281;MQ-7;1246;2024-05-02 01:10:24.079364
3282;MQ-135;11027;2024-05-02 01:10:24.080361
3283;DHT-11;34.7;2024-05-02 01:10:24.080361
3284;MPU-6050;179.5215864457531;2024-05-02 01:10:24.081361
3285;VL53L0X;-1.199586964206367;2024-05-02 01:10:24.081361
3286;F01R064905;99;2024-05-02 01:10:24.081361
3280;MQ-2;25;2024-05-02 01:10:24.183235
3281;MQ-7;1247;2024-05-02 01:10:24.183235
3282;MQ-135;11033;2024-05-02 01:10:24.184221
3283;DHT-11;34.7;2024-05-02 01:10:24.184221
3284;MPU-6050;192.46038553427042;2024-05-02 01:10:24.185223
3285;VL53L0X;-1.1996112200210842;2024-05-02 01:10:24.185223
3286;F01R064905;100;2024-05-02 01:10:24.185223
3280;MQ-2;26;2024-05-02 01:10:24.287221
3281;MQ-7;1251;2024-05-02 01:10:24.287221
3282;MQ-135;11038;2024-05-02 01:10:24.288222
3283;DHT-11;34.7;2024-05-02 01:10:24.288222
3284;MPU-6050;301.25238588266814;2024-05-02 01:10:24.289223
3285;VL53L0X;-1.1996740088953082;2024-05-02 01:10:24.289223
3286;F01R064905;100;2024-05-02 01:10:24.289223
3280;MQ-2;27;2024-05-02 01:10:24.390685
3281;MQ-7;1259;2024-05-02 01:10:24.390685
3282;MQ-135;11039;2024-05-02 01:10:24.391679
3283;DHT-11;34.0;2024-05-02 01:10:24.391679
3284;MPU-6050;233.10727144385694;2024-05-02 01:10:24.392679
3285;VL53L0X;-1.2169338927315758;2024-05-02 01:10:24.392679
3286;F01R064905;100;2024-05-02 01:10:24.393690
3280;MQ-2;24;2024-05-02 01:10:24.494371
3281;MQ-7;1255;2024-05-02 01:10:24.495312
3282;MQ-135;11033;2024-05-02 01:10:24.496296
3283;DHT-11;34.9;2024-05-02 01:10:24.496296
3284;MPU-6050;206.1601319363179;2024-05-02 01:10:24.497298
3285;VL53L0X;-1.235276163753731;2024-05-02 01:10:24.497298
3286;F01R064905;97;2024-05-02 01:10:24.497298
3280;MQ-2;21;2024-05-02 01:10:24.599111
3281;MQ-7;1251;2024-05-02 01:10:24.600127
3282;MQ-135;11029;2024-05-02 01:10:24.601108
3283;DHT-11;35.4;2024-05-02 01:10:24.602106
3284;MPU-6050;282.0673678396705;2024-05-02 01:10:24.602106
3285;VL53L0X;-1.235286933261431;2024-05-02 01:10:24.602106
3286;F01R064905;95;2024-05-02 01:10:24.603105
3280;MQ-2;24;2024-05-02 01:10:24.704103
3281;MQ-7;1255;2024-05-02 01:10:24.705052
3282;MQ-135;11036;2024-05-02 01:10:24.705052
3283;DHT-11;34.5;2024-05-02 01:10:24.706043
3284;MPU-6050;143.46428126889285;2024-05-02 01:10:24.706043
3285;VL53L0X;-1.2791673901435707;2024-05-02 01:10:24.706043
3286;F01R064905;97;2024-05-02 01:10:24.707042
3280;MQ-2;27;2024-05-02 01:10:24.808041
3281;MQ-7;1261;2024-05-02 01:10:24.808041
3282;MQ-135;11039;2024-05-02 01:10:24.810042
3283;DHT-11;33.7;2024-05-02 01:10:24.810042
3284;MPU-6050;188.01595676963166;2024-05-02 01:10:24.810042
3285;VL53L0X;-1.2792576546642216;2024-05-02 01:10:24.811043
3286;F01R064905;98;2024-05-02 01:10:24.811043
3280;MQ-2;28;2024-05-02 01:10:24.912538
3281;MQ-7;1262;2024-05-02 01:10:24.912538
3282;MQ-135;11042;2024-05-02 01:10:24.913808
3283;DHT-11;32.7;2024-05-02 01:10:24.913808
3284;MPU-6050;284.6278271708513;2024-05-02 01:10:24.913808
3285;VL53L0X;-1.2793051941437892;2024-05-02 01:10:24.914800
3286;F01R064905;100;2024-05-02 01:10:24.914800
3280;MQ-2;25;2024-05-02 01:10:25.016544
3281;MQ-7;1256;2024-05-02 01:10:25.017546
3282;MQ-135;11035;2024-05-02 01:10:25.018547
3283;DHT-11;33.4;2024-05-02 01:10:25.018547
3284;MPU-6050;206.48002324680226;2024-05-02 01:10:25.019546
3285;VL53L0X;-1.3206496368189553;2024-05-02 01:10:25.019546
3286;F01R064905;99;2024-05-02 01:10:25.020545
3280;MQ-2;23;2024-05-02 01:10:25.122545
3281;MQ-7;1254;2024-05-02 01:10:25.123074
3282;MQ-135;11031;2024-05-02 01:10:25.124066
3283;DHT-11;33.9;2024-05-02 01:10:25.125067
3284;MPU-6050;256.33766793040775;2024-05-02 01:10:25.125067
3285;VL53L0X;-1.3207369795348582;2024-05-02 01:10:25.126066
3286;F01R064905;96;2024-05-02 01:10:25.126066
3280;MQ-2;26;2024-05-02 01:10:25.228106
3281;MQ-7;1257;2024-05-02 01:10:25.228106
3282;MQ-135;11033;2024-05-02 01:10:25.229066
3283;DHT-11;33.6;2024-05-02 01:10:25.229066
3284;MPU-6050;175.21130100538608;2024-05-02 01:10:25.229066
3285;VL53L0X;-1.3246557634592895;2024-05-02 01:10:25.230065
3286;F01R064905;97;2024-05-02 01:10:25.230065
3280;MQ-2;28;2024-05-02 01:10:25.331341
3281;MQ-7;1263;2024-05-02 01:10:25.332159
3282;MQ-135;11038;2024-05-02 01:10:25.332159
3283;DHT-11;32.7;2024-05-02 01:10:25.333147
3284;MPU-6050;198.53463173965392;2024-05-02 01:10:25.333147
3285;VL53L0X;-1.3246578844015704;2024-05-02 01:10:25.333147
3286;F01R064905;100;2024-05-02 01:10:25.334159
3280;MQ-2;25;2024-05-02 01:10:25.435533
3281;MQ-7;1261;2024-05-02 01:10:25.436491
3282;MQ-135;11034;2024-05-02 01:10:25.436491
3283;DHT-11;33.2;2024-05-02 01:10:25.437491
3284;MPU-6050;193.49935400408964;2024-05-02 01:10:25.437491
3285;VL53L0X;-1.3573058903732407;2024-05-02 01:10:25.437491
3286;F01R064905;98;2024-05-02 01:10:25.438491
3280;MQ-2;24;2024-05-02 01:10:25.539407
3281;MQ-7;1255;2024-05-02 01:10:25.540409
3282;MQ-135;11030;2024-05-02 01:10:25.541410
3283;DHT-11;33.4;2024-05-02 01:10:25.541410
3284;MPU-6050;140.58805070133096;2024-05-02 01:10:25.542410
3285;VL53L0X;-1.3624034476384344;2024-05-02 01:10:25.542410
3286;F01R064905;97;2024-05-02 01:10:25.542410
3280;MQ-2;26;2024-05-02 01:10:25.644093
3281;MQ-7;1263;2024-05-02 01:10:25.645090
3282;MQ-135;11034;2024-05-02 01:10:25.645090
3283;DHT-11;33.0;2024-05-02 01:10:25.645090
3284;MPU-6050;117.58401251870936;2024-05-02 01:10:25.646090
3285;VL53L0X;-1.3883881741454085;2024-05-02 01:10:25.646090
3286;F01R064905;98;2024-05-02 01:10:25.646090
3280;MQ-2;24;2024-05-02 01:10:25.749090
3281;MQ-7;1262;2024-05-02 01:10:25.751101
3282;MQ-135;11029;2024-05-02 01:10:25.752088
3283;DHT-11;33.0;2024-05-02 01:10:25.752088
3284;MPU-6050;200.66140635408692;2024-05-02 01:10:25.752088
